ESPN_Player_ID,Player_Name,Season,Matches,Innings,Overs,Maidens,Runs_Conceded,Wickets,BBI,Average,Economy,Strike_Rate,4w,5w
438488,Sandeep Sharma,2022,5,2,7.0,0,52,2,2/16,26.0,7.43,21.0,0,0
819150,Vinay Sakariya,2022,5,5,12.2,0,127,2,1/12,63.5,10.3,37.0,0,0
137111,RP Deshpande,2022,7,2,7.4,0,63,2,2/4,31.5,8.22,23.0,0,0
1279779,Vinay Tyagi,2022,14,4,10.0,0,113,2,2/3,56.5,11.3,30.0,0,0
479587,Krunal Sakariya,2022,3,2,6.2,0,71,2,2/9,35.5,11.21,19.0,0,0
277912,Trent Boult,2022,6,4,8.3,0,70,2,1/2,35.0,8.24,25.5,0,0
1125976,Arshdeep Singh,2022,12,5,10.0,0,82,2,2/26,41.0,8.2,30.0,0,0
1124340,Rahul Krishna,2022,13,4,14.2,0,156,2,2/23,78.0,10.88,43.0,0,0
559194,Nitish Saini,2022,14,5,10.4,0,121,2,2/23,60.5,11.34,32.0,0,0
1389011,Irfan Dayal,2022,4,4,15.2,0,162,2,1/16,81.0,10.57,46.0,0,0
678697,Rahul Unadkat,2022,13,4,12.0,0,103,2,2/14,51.5,8.58,36.0,0,0
73083,Siddarth Kumar,2022,13,3,10.2,0,101,2,2/5,50.5,9.77,31.0,0,0
1279393,Umran Dayal,2022,3,3,9.5,0,85,2,2/18,42.5,8.64,29.5,0,0
538104,Irfan Kumar,2022,6,3,10.1,0,116,2,2/20,58.0,11.41,30.5,0,0
625852,Rahul Kumar,2022,6,3,8.3,0,79,1,1/21,79.0,9.29,51.0,0,0
630527,Rahul Patel,2022,9,3,8.2,0,67,1,1/18,67.0,8.04,50.0,0,0
934523,Chetan Sundar,2022,7,2,5.4,0,49,1,1/4,49.0,8.65,34.0,0,0
638712,Umran Singh,2022,5,3,6.0,0,57,1,1/21,57.0,9.5,36.0,0,0
1333782,Krunal Patel,2022,16,2,7.4,0,62,1,1/8,62.0,8.09,46.0,0,0
795195,Ravi Kumar,2022,7,3,9.5,0,100,1,1/9,100.0,10.17,59.0,0,0
1488671,Mukesh Kaul,2022,2,2,7.0,0,63,1,1/24,63.0,9.0,42.0,0,0
1148460,Umran Kaul,2022,6,4,8.0,0,74,1,1/21,74.0,9.25,48.0,0,0
377569,Khaleel Yadav,2022,3,2,6.3,0,58,1,1/22,58.0,8.92,39.0,0,0
320787,Praveen Kaul,2022,8,3,6.4,0,63,1,1/20,63.0,9.45,40.0,0,0
621985,Washington Sakariya,2022,9,1,3.5,0,38,1,1/17,38.0,9.91,23.0,0,0
493290,Ravi Malik,2022,7,3,7.5,0,68,1,1/22,68.0,8.68,47.0,0,0
580108,Rahul Ahmed,2022,5,4,8.5,0,89,1,1/13,89.0,10.08,53.0,0,0
205967,Chetan Dayal,2022,7,2,6.3,0,60,1,1/3,60.0,9.23,39.0,0,0
284206,Irfan Unadkat,2022,2,2,5.3,0,52,1,1/21,52.0,9.45,33.0,0,0
966416,Jaydev Bishnoi,2022,11,2,7.2,0,74,1,1/4,74.0,10.09,44.0,0,0
730862,Irfan Malik,2022,2,2,6.2,0,50,1,1/8,50.0,7.89,38.0,0,0
1358030,Khaleel Kaul,2022,12,3,9.5,0,91,1,1/12,91.0,9.25,59.0,0,0
130252,Tushar Kaul,2022,14,2,7.4,0,74,1,1/10,74.0,9.65,46.0,0,0
1388155,Mukesh Sharma,2022,5,2,4.4,0,42,1,1/4,42.0,9.0,28.0,0,0
1495108,Vinay Unadkat,2022,12,2,7.2,0,69,1,1/16,69.0,9.41,44.0,0,0
1426365,Siddarth Deshpande,2022,2,1,3.5,0,37,1,1/18,37.0,9.65,23.0,0,0
209513,Jaydev Deshpande,2022,3,2,5.4,0,52,1,1/10,52.0,9.18,34.0,0,0
51439,Dwayne Bravo,2022,3,2,5.0,0,33,1,1/13,33.0,6.6,30.0,0,0
474555,Yash Ahmed,2022,15,3,6.3,0,74,1,1/3,74.0,11.38,39.0,0,0
929483,Vinay Singh,2022,16,1,3.1,0,33,1,1/16,33.0,10.42,19.0,0,0
668860,Umran Krishna,2022,10,2,5.1,0,52,1,1/5,52.0,10.06,31.0,0,0
395813,Nitish Kumar,2022,17,2,7.0,0,76,1,1/8,76.0,10.86,42.0,0,0
31107,Amit Mishra,2022,11,1,2.5,0,22,1,1/20,22.0,7.76,17.0,0,0
326016,Bhuvneshwar Kumar,2022,5,2,4.3,0,31,1,1/21,31.0,6.89,27.0,0,0
481896,Mohammed Shami,2022,7,1,3.5,0,26,1,1/12,26.0,6.78,23.0,0,0
390481,Harshal Patel,2022,2,2,7.4,0,58,1,1/23,58.0,7.57,46.0,0,0
537119,Mohit Sharma,2022,11,1,3.3,0,23,1,1/6,23.0,6.57,21.0,0,0
988579,Ravi Sundar,2022,2,2,4.2,0,49,0,-,0.0,11.31,0.0,0,0
1466521,Nitish Bishnoi,2022,2,1,3.3,0,37,0,-,0.0,10.57,0.0,0,0
713551,Navdeep Sundar,2022,13,1,3.2,0,26,0,-,0.0,7.8,0.0,0,0
1046896,Mayank Sharma,2022,1,1,2.0,0,19,0,-,0.0,9.5,0.0,0,0
47611,Irfan Deshpande,2022,16,1,2.4,0,24,0,-,0.0,9.0,0.0,0,0
396280,Mayank Patel,2022,7,2,4.1,0,32,0,-,0.0,7.68,0.0,0,0
778036,Rahul Pandey,2022,1,1,3.1,0,30,0,-,0.0,9.47,0.0,0,0
561606,Navdeep Bishnoi,2022,1,1,3.1,0,27,0,-,0.0,8.53,0.0,0,0
694327,Khaleel Saini,2022,2,1,3.1,0,25,0,-,0.0,7.89,0.0,0,0
376116,Umesh Yadav,2022,5,1,2.1,0,15,0,-,0.0,6.92,0.0,0,0
551269,Umran Pandey,2022,1,1,3.1,0,30,0,-,0.0,9.47,0.0,0,0
31820,Ashish Nehra,2022,2,1,2.2,0,17,0,-,0.0,7.29,0.0,0,0
730365,Washington Kumar,2022,4,1,2.5,0,30,0,-,0.0,10.59,0.0,0,0
1386199,Chetan Pandey,2022,1,1,3.2,0,35,0,-,0.0,10.5,0.0,0,0
625383,Jasprit Bumrah,2022,1,1,2.1,0,17,0,-,0.0,7.85,0.0,0,0
1362113,Saurabh Unadkat,2022,7,1,3.5,0,39,0,-,0.0,10.17,0.0,0,0
1372472,Khaleel Bishnoi,2022,2,2,5.0,0,49,0,-,0.0,9.8,0.0,0,0
873476,RP Patel,2022,11,1,3.4,0,29,0,-,0.0,7.91,0.0,0,0
775997,Chetan Singh,2022,4,1,3.0,0,33,0,-,0.0,11.0,0.0,0,0
855785,Tushar Malik,2022,1,1,2.3,0,23,0,-,0.0,9.2,0.0,0,0
785941,Krunal Bishnoi,2022,6,1,3.0,0,30,0,-,0.0,10.0,0.0,0,0
789399,Nitish Patel,2022,1,1,2.5,0,29,0,-,0.0,10.24,0.0,0,0
283700,Prasidh Bishnoi,2022,1,1,2.3,0,20,0,-,0.0,8.0,0.0,0,0
299674,Navdeep Sharma,2022,7,1,2.1,0,21,0,-,0.0,9.69,0.0,0,0
1086001,Rahul Saini,2022,2,1,3.5,0,33,0,-,0.0,8.61,0.0,0,0
618912,Yash Sakariya,2022,3,1,2.3,0,26,0,-,0.0,10.4,0.0,0,0
786171,Ravi Sharma,2022,2,1,2.0,0,16,0,-,0.0,8.0,0.0,0,0
554691,Axar Patel,2022,1,1,3.0,0,23,0,-,0.0,7.67,0.0,0,0
62154,Prasidh Saini,2022,8,1,2.2,0,20,0,-,0.0,8.57,0.0,0,0
728669,Vinay Ahmed,2022,6,1,3.2,0,33,0,-,0.0,9.9,0.0,0,0
28026,Piyush Chawla,2022,1,1,3.0,0,21,0,-,0.0,7.0,0.0,0,0
395813,Nitish Kumar,2021,16,14,45.2,0,484,17,2/9,28.47,10.68,16.0,0,0
1372288,Yash Kumar,2021,15,13,48.0,0,483,17,6/18,28.41,10.06,16.94,1,1
695739,Mukesh Pandey,2021,17,10,39.2,0,396,14,4/9,28.29,10.07,16.86,1,0
1108393,RP Tyagi,2021,14,12,38.1,0,431,14,2/21,30.79,11.29,16.36,0,0
809428,Yash Deshpande,2021,16,11,41.4,0,477,13,4/12,36.69,11.45,19.23,1,0
31107,Amit Mishra,2021,15,15,32.0,1,211,12,3/12,17.58,6.59,16.0,0,0
376116,Umesh Yadav,2021,16,15,46.0,3,395,12,3/29,32.92,8.59,23.0,0,0
130252,Tushar Kaul,2021,17,16,45.2,0,416,12,1/18,34.67,9.18,22.67,0,0
793463,Rashid Khan,2021,12,12,41.0,3,269,12,3/11,22.42,6.56,20.5,0,0
1125976,Arshdeep Singh,2021,15,8,27.3,3,195,12,2/5,16.25,7.09,13.75,0,0
26421,Ravichandran Ashwin,2021,14,13,44.4,0,350,11,5/20,31.82,7.84,24.36,1,1
49758,Lasith Malinga,2021,14,10,26.2,3,189,11,3/27,17.18,7.18,14.36,0,0
1395968,Chetan Patel,2021,17,11,41.4,0,464,10,2/7,46.4,11.14,25.0,0,0
559235,Kuldeep Yadav,2021,9,9,31.4,1,237,10,4/8,23.7,7.48,19.0,2,0
430246,Yuzvendra Chahal,2021,12,6,21.1,3,165,9,5/23,18.33,7.8,14.11,0,1
1172833,Ravi Kaul,2021,17,13,46.1,0,396,9,1/22,44.0,8.58,30.78,0,0
750105,Mayank Deshpande,2021,15,15,39.2,0,382,9,3/21,42.44,9.71,26.22,0,0
550215,Kagiso Rabada,2021,17,11,31.5,1,217,9,5/22,24.11,6.82,21.22,0,1
402293,Mayank Ahmed,2021,7,7,26.5,0,235,8,1/10,29.38,8.76,20.12,0,0
577055,RP Pandey,2021,14,11,33.4,0,352,8,1/11,44.0,10.46,25.25,0,0
985194,Washington Yadav,2021,8,6,23.0,0,230,8,2/2,28.75,10.0,17.25,0,0
554691,Axar Patel,2021,16,8,20.4,2,141,8,4/17,17.62,6.82,15.5,1,0
785941,Krunal Bishnoi,2021,10,10,38.0,0,395,7,1/20,56.43,10.39,32.57,0,0
1333782,Krunal Patel,2021,14,9,29.5,0,335,7,5/15,47.86,11.23,25.57,0,1
537119,Mohit Sharma,2021,13,12,27.5,1,205,6,4/20,34.17,7.37,27.83,1,0
845013,Kartik Kaul,2021,10,7,27.1,0,280,6,6/20,46.67,10.31,27.17,0,1
62154,Prasidh Saini,2021,8,8,25.3,0,292,6,4/11,48.67,11.45,25.5,1,0
1386199,Chetan Pandey,2021,17,11,30.5,0,300,6,4/9,50.0,9.73,30.83,1,0
28026,Piyush Chawla,2021,12,5,18.1,2,124,6,4/10,20.67,6.83,18.17,1,0
816615,Prasidh Patel,2021,7,7,25.5,0,267,6,2/1,44.5,10.34,25.83,0,0
168537,Krunal Deshpande,2021,16,12,29.5,0,288,5,2/18,57.6,9.65,35.8,0,0
1388877,Nitish Sharma,2021,16,12,24.5,0,229,5,2/18,45.8,9.22,29.8,0,0
966300,Kartik Patel,2021,13,4,15.3,0,160,5,4/26,32.0,10.32,18.6,1,0
155214,Saurabh Sundar,2021,8,7,17.0,0,175,5,2/5,35.0,10.29,20.4,0,0
988579,Ravi Sundar,2021,8,7,20.1,0,228,4,2/1,57.0,11.31,30.25,0,0
956130,Umran Sundar,2021,12,8,21.4,0,180,4,4/22,45.0,8.31,32.5,1,0
283700,Prasidh Bishnoi,2021,6,6,22.3,0,180,4,3/12,45.0,8.0,33.75,0,0
284206,Irfan Unadkat,2021,8,7,18.5,0,148,4,4/16,37.0,7.86,28.25,1,0
786171,Ravi Sharma,2021,5,4,15.4,0,142,4,2/4,35.5,9.06,23.5,0,0
138650,Mukesh Yadav,2021,8,7,25.2,0,260,4,1/3,65.0,10.26,38.0,0,0
535835,Kartik Saini,2021,9,8,17.1,0,139,4,2/12,34.75,8.1,25.75,0,0
257532,Jaydev Tyagi,2021,15,7,24.5,0,280,4,4/7,70.0,11.28,37.25,1,0
458876,Yash Tyagi,2021,7,5,16.4,0,152,4,4/23,38.0,9.12,25.0,1,0
1274714,Kartik Sakariya,2021,9,7,20.0,0,199,4,3/19,49.75,9.95,30.0,0,0
230558,Sunil Narine,2021,4,3,10.5,1,71,3,1/2,23.67,6.55,21.67,0,0
697391,Avesh Khan,2021,10,3,9.4,0,68,3,2/21,22.67,7.03,19.33,0,0
36014,Zaheer Khan,2021,14,3,6.5,0,51,3,2/5,17.0,7.46,13.67,0,0
561606,Navdeep Bishnoi,2021,11,6,12.0,0,123,3,3/16,41.0,10.25,24.0,0,0
842192,Mayank Yadav,2021,14,8,17.0,0,192,3,1/3,64.0,11.29,34.0,0,0
1175221,Khaleel Sundar,2021,9,5,18.3,0,156,3,1/4,52.0,8.43,37.0,0,0
40618,Imran Tahir,2021,5,5,12.5,3,100,3,1/7,33.33,7.79,25.67,0,0
633374,Mukesh Dayal,2021,7,4,14.4,0,120,3,3/29,40.0,8.18,29.33,0,0
299674,Navdeep Sharma,2021,17,4,15.3,0,166,3,1/9,55.33,10.71,31.0,0,0
51939,Jaydev Saini,2021,10,9,22.5,0,231,3,1/18,77.0,10.12,45.67,0,0
549015,Tushar Pandey,2021,7,6,15.0,0,151,3,2/2,50.33,10.07,30.0,0,0
260015,Ravi Tyagi,2021,9,4,11.0,0,123,3,1/2,41.0,11.18,22.0,0,0
326016,Bhuvneshwar Kumar,2021,5,3,8.3,0,55,3,2/22,18.33,6.47,17.0,0,0
638712,Umran Singh,2021,3,3,11.2,0,91,2,2/22,45.5,8.03,34.0,0,0
1389011,Irfan Dayal,2021,3,2,7.5,0,76,2,1/2,38.0,9.7,23.5,0,0
855785,Tushar Malik,2021,5,4,8.5,0,86,2,1/4,43.0,9.74,26.5,0,0
929483,Vinay Singh,2021,12,5,15.4,0,145,2,1/7,72.5,9.26,47.0,0,0
848499,Khaleel Ahmed,2021,6,3,8.4,0,89,2,1/22,44.5,10.27,26.0,0,0
1398402,Khaleel Deshpande,2021,16,3,9.5,0,91,2,2/26,45.5,9.25,29.5,0,0
311592,Mitchell Starc,2021,2,2,7.5,0,51,2,1/14,25.5,6.51,23.5,0,0
1495108,Vinay Unadkat,2021,6,4,10.4,0,103,2,2/7,51.5,9.66,32.0,0,0
607464,Vinay Malik,2021,16,4,11.4,0,96,2,1/4,48.0,8.23,35.0,0,0
1224033,Mayank Krishna,2021,6,6,12.5,0,118,2,2/22,59.0,9.19,38.5,0,0
1078061,Umran Sharma,2021,6,4,11.3,0,128,2,1/12,64.0,11.13,34.5,0,0
438488,Sandeep Sharma,2021,10,3,8.2,0,56,2,2/8,28.0,6.72,25.0,0,0
81141,Siddarth Sharma,2021,2,2,6.5,0,63,1,1/7,63.0,9.22,41.0,0,0
538104,Irfan Kumar,2021,5,2,4.3,0,47,1,1/1,47.0,10.44,27.0,0,0
256752,Mukesh Unadkat,2021,3,2,6.4,0,71,1,1/9,71.0,10.65,40.0,0,0
460043,RP Unadkat,2021,2,2,7.0,0,74,1,1/15,74.0,10.57,42.0,0,0
940973,Mohammed Siraj,2021,7,2,5.1,0,42,1,1/23,42.0,8.13,31.0,0,0
481896,Mohammed Shami,2021,3,1,3.5,0,24,1,1/12,24.0,6.26,23.0,0,0
1046896,Mayank Sharma,2021,5,5,11.2,0,120,1,1/13,120.0,10.59,68.0,0,0
694327,Khaleel Saini,2021,5,2,4.0,0,41,1,1/8,41.0,10.25,24.0,0,0
559194,Nitish Saini,2021,16,2,4.2,0,44,1,1/13,44.0,10.15,26.0,0,0
127560,Washington Kaul,2021,3,2,5.1,0,46,1,1/25,46.0,8.9,31.0,0,0
1070549,Navdeep Kaul,2021,4,4,8.2,0,83,1,1/12,83.0,9.96,50.0,0,0
312961,Vinay Sundar,2021,5,3,6.1,0,65,1,1/1,65.0,10.54,37.0,0,0
625383,Jasprit Bumrah,2021,2,2,6.4,0,43,1,1/16,43.0,6.45,40.0,0,0
73083,Siddarth Kumar,2021,7,3,9.4,0,75,1,1/21,75.0,7.76,58.0,0,0
885915,Jaydev Kaul,2021,16,3,8.0,0,79,1,1/13,79.0,9.88,48.0,0,0
196998,Tushar Ahmed,2021,2,2,7.3,0,59,1,1/2,59.0,7.87,45.0,0,0
646072,Prasidh Yadav,2021,12,2,6.3,0,54,1,1/17,54.0,8.31,39.0,0,0
551269,Umran Pandey,2021,9,2,6.2,0,56,1,1/8,56.0,8.84,38.0,0,0
1051021,Yash Krishna,2021,6,2,6.1,0,54,1,1/21,54.0,8.76,37.0,0,0
841131,Ravi Yadav,2021,3,2,5.5,0,47,1,1/7,47.0,8.06,35.0,0,0
396280,Mayank Patel,2021,2,1,3.4,0,34,1,1/24,34.0,9.27,22.0,0,0
277912,Trent Boult,2021,13,2,5.3,0,47,1,1/5,47.0,8.55,33.0,0,0
447261,Deepak Chahar,2021,14,1,3.0,0,24,1,1/17,24.0,8.0,18.0,0,0
475281,Shardul Thakur,2021,11,1,3.3,0,24,1,1/21,24.0,6.86,21.0,0,0
569381,Siddarth Singh,2021,8,1,3.0,0,28,0,-,0.0,9.33,0.0,0,0
1372472,Khaleel Bishnoi,2021,6,1,3.4,0,41,0,-,0.0,11.18,0.0,0,0
1279779,Vinay Tyagi,2021,16,1,2.3,0,21,0,-,0.0,8.4,0.0,0,0
323262,Washington Unadkat,2021,5,2,5.3,0,60,0,-,0.0,10.91,0.0,0,0
1148460,Umran Kaul,2021,1,1,2.4,0,28,0,-,0.0,10.5,0.0,0,0
819150,Vinay Sakariya,2021,1,1,3.1,0,25,0,-,0.0,7.89,0.0,0,0
1081103,Saurabh Patel,2021,11,1,3.3,0,33,0,-,0.0,9.43,0.0,0,0
209281,Navdeep Yadav,2021,2,1,3.3,0,33,0,-,0.0,9.43,0.0,0,0
1208000,Mayank Unadkat,2021,9,1,2.5,0,27,0,-,0.0,9.53,0.0,0,0
766710,Prasidh Pandey,2021,15,2,4.0,0,40,0,-,0.0,10.0,0.0,0,0
357936,Siddarth Sundar,2021,1,1,3.1,0,34,0,-,0.0,10.74,0.0,0,0
47611,Irfan Deshpande,2021,3,1,2.2,0,26,0,-,0.0,11.14,0.0,0,0
848732,Yash Pandey,2021,9,1,2.3,0,20,0,-,0.0,8.0,0.0,0,0
1426365,Siddarth Deshpande,2021,1,1,3.2,0,26,0,-,0.0,7.8,0.0,0,0
730862,Irfan Malik,2021,6,1,3.3,0,34,0,-,0.0,9.71,0.0,0,0
873476,RP Patel,2021,7,1,3.5,0,30,0,-,0.0,7.83,0.0,0,0
474555,Yash Ahmed,2021,11,1,2.3,0,27,0,-,0.0,10.8,0.0,0,0
985383,Chetan Malik,2021,4,1,2.1,0,22,0,-,0.0,10.15,0.0,0,0
148106,Jaydev Unadkat,2021,8,1,2.5,0,22,0,-,0.0,7.76,0.0,0,0
1025265,Mayank Saini,2021,1,1,3.5,0,32,0,-,0.0,8.35,0.0,0,0
524903,Umran Tyagi,2021,4,1,2.1,0,17,0,-,0.0,7.85,0.0,0,0
678697,Rahul Unadkat,2021,1,1,2.4,0,23,0,-,0.0,8.62,0.0,0,0
680149,Siddarth Pandey,2021,1,1,3.1,0,28,0,-,0.0,8.84,0.0,0,0
51439,Dwayne Bravo,2021,2,1,2.1,0,18,0,-,0.0,8.31,0.0,0,0
778036,Rahul Pandey,2021,6,1,2.3,0,25,0,-,0.0,10.0,0.0,0,0
914748,Nitish Yadav,2021,1,1,2.3,0,22,0,-,0.0,8.8,0.0,0,0
1388155,Mukesh Sharma,2021,1,1,2.2,0,26,0,-,0.0,11.14,0.0,0,0
31820,Ashish Nehra,2021,2,1,2.4,0,19,0,-,0.0,7.12,0.0,0,0
47492,Dale Steyn,2021,5,1,2.1,0,15,0,-,0.0,6.92,0.0,0,0
376116,Umesh Yadav,2020,15,14,52.0,1,392,24,4/26,16.33,7.54,13.0,2,0
775997,Chetan Singh,2020,17,17,66.4,0,613,16,2/17,38.31,9.19,25.0,0,0
283700,Prasidh Bishnoi,2020,14,12,46.0,0,359,12,3/7,29.92,7.8,23.0,0,0
438488,Sandeep Sharma,2020,14,12,30.5,2,261,11,2/18,23.73,8.46,16.82,0,0
299674,Navdeep Sharma,2020,17,16,58.5,0,561,11,3/20,51.0,9.54,32.09,0,0
26421,Ravichandran Ashwin,2020,9,9,35.3,2,240,10,1/16,24.0,6.76,21.3,0,0
1191803,Tushar Sundar,2020,12,11,37.0,0,299,9,1/3,33.22,8.08,24.67,0,0
284206,Irfan Unadkat,2020,17,13,41.3,0,438,9,5/30,48.67,10.55,27.67,1,1
1148460,Umran Kaul,2020,15,11,29.0,0,281,9,6/20,31.22,9.69,19.33,1,1
1052745,Praveen Unadkat,2020,13,10,35.2,0,389,9,4/12,43.22,11.01,23.56,1,0
537119,Mohit Sharma,2020,10,8,29.0,1,215,9,1/18,23.89,7.41,19.33,0,0
396280,Mayank Patel,2020,13,8,24.4,0,231,8,5/16,28.88,9.36,18.5,0,1
130252,Tushar Kaul,2020,15,15,30.5,0,252,8,4/12,31.5,8.17,23.12,2,0
216900,Navdeep Ahmed,2020,14,8,26.5,0,294,8,4/29,36.75,10.96,20.12,1,0
858941,Praveen Malik,2020,13,12,32.0,0,364,8,1/1,45.5,11.38,24.0,0,0
697391,Avesh Khan,2020,14,7,25.4,0,178,8,2/20,22.25,6.94,19.25,0,0
1130259,Saurabh Singh,2020,17,11,35.5,0,349,8,6/20,43.62,9.74,26.88,0,1
51939,Jaydev Saini,2020,16,15,35.0,0,288,8,1/24,36.0,8.23,26.25,0,0
695739,Mukesh Pandey,2020,10,8,25.0,0,217,8,3/11,27.12,8.68,18.75,0,0
481896,Mohammed Shami,2020,11,6,21.5,1,167,8,2/3,20.88,7.65,16.38,0,0
51439,Dwayne Bravo,2020,14,10,23.4,1,177,7,4/23,25.29,7.48,20.29,1,0
978292,Navdeep Malik,2020,12,11,31.0,0,327,7,2/1,46.71,10.55,26.57,0,0
1025265,Mayank Saini,2020,13,7,24.1,0,201,7,2/21,28.71,8.32,20.71,0,0
1286673,Siddarth Ahmed,2020,16,13,30.1,0,277,7,5/29,39.57,9.18,25.86,0,1
559235,Kuldeep Yadav,2020,17,7,20.1,3,162,7,1/3,23.14,8.03,17.29,0,0
913132,Kartik Sundar,2020,11,9,34.1,0,325,7,3/25,46.43,9.51,29.29,0,0
1068087,Navdeep Kumar,2020,16,9,34.5,0,354,7,3/14,50.57,10.16,29.86,0,0
1420091,Washington Dayal,2020,13,11,27.1,0,258,7,5/21,36.86,9.5,23.29,0,1
1372288,Yash Kumar,2020,15,11,33.0,0,354,7,6/12,50.57,10.73,28.29,0,1
1046896,Mayank Sharma,2020,14,13,31.2,0,328,7,1/3,46.86,10.47,26.86,0,0
721716,Nitish Malik,2020,13,11,27.2,0,246,6,4/21,41.0,9.0,27.33,1,0
1239460,Ravi Unadkat,2020,13,12,30.3,0,309,6,3/25,51.5,10.13,30.5,0,0
559194,Nitish Saini,2020,13,9,25.2,0,266,6,2/25,44.33,10.5,25.33,0,0
168537,Krunal Deshpande,2020,16,9,24.0,0,260,6,4/17,43.33,10.83,24.0,1,0
1192524,Jaydev Malik,2020,8,7,25.1,0,259,6,2/15,43.17,10.29,25.17,0,0
638712,Umran Singh,2020,12,10,27.1,0,307,6,6/12,51.17,11.3,27.17,0,1
809428,Yash Deshpande,2020,17,10,28.4,0,288,6,2/6,48.0,10.05,28.67,0,0
730862,Irfan Malik,2020,12,10,22.2,0,208,5,2/1,41.6,9.31,26.8,0,0
561606,Navdeep Bishnoi,2020,9,6,17.4,0,148,5,3/29,29.6,8.38,21.2,0,0
842192,Mayank Yadav,2020,7,5,16.0,0,151,5,2/22,30.2,9.44,19.2,0,0
475281,Shardul Thakur,2020,15,11,23.0,2,186,5,3/4,37.2,8.09,27.6,0,0
630527,Rahul Patel,2020,14,7,23.1,0,248,5,6/19,49.6,10.71,27.8,0,1
47611,Irfan Deshpande,2020,10,6,13.4,0,146,5,4/11,29.2,10.68,16.4,1,0
326016,Bhuvneshwar Kumar,2020,6,6,12.3,2,86,5,6/20,17.2,6.88,15.0,0,1
934523,Chetan Sundar,2020,11,10,20.4,0,236,5,3/22,47.2,11.42,24.8,0,0
618912,Yash Sakariya,2020,9,6,23.5,0,231,5,1/11,46.2,9.69,28.6,0,0
28026,Piyush Chawla,2020,17,11,23.4,2,173,5,4/24,34.6,7.31,28.4,1,0
550215,Kagiso Rabada,2020,7,6,21.3,0,177,5,1/24,35.4,8.23,25.8,0,0
1172833,Ravi Kaul,2020,4,4,11.5,0,97,4,1/15,24.25,8.2,17.75,0,0
31430,Nitish Tyagi,2020,6,6,13.5,0,152,4,2/4,38.0,10.99,20.75,0,0
312961,Vinay Sundar,2020,10,5,16.4,0,183,4,1/7,45.75,10.98,25.0,0,0
27716,Rahul Sharma,2020,7,6,21.3,0,208,4,4/17,52.0,9.67,32.25,1,0
430246,Yuzvendra Chahal,2020,10,4,11.0,1,77,4,3/22,19.25,7.0,16.5,0,0
730365,Washington Kumar,2020,16,7,22.3,0,258,4,4/14,64.5,11.47,33.75,1,0
668860,Umran Krishna,2020,17,6,17.4,0,151,4,4/28,37.75,8.55,26.5,1,0
1389011,Irfan Dayal,2020,5,3,11.4,0,119,4,1/0,29.75,10.2,17.5,0,0
1395968,Chetan Patel,2020,5,5,15.1,0,164,4,3/4,41.0,10.81,22.75,0,0
1224033,Mayank Krishna,2020,5,5,13.5,0,157,4,1/24,39.25,11.35,20.75,0,0
36014,Zaheer Khan,2020,12,6,17.2,2,121,4,2/14,30.25,6.98,26.0,0,0
569381,Siddarth Singh,2020,9,5,18.0,0,188,4,3/21,47.0,10.44,27.0,0,0
872614,RP Ahmed,2020,16,11,24.2,0,246,4,2/10,61.5,10.11,36.5,0,0
625383,Jasprit Bumrah,2020,6,4,15.0,1,101,4,3/29,25.25,6.73,22.5,0,0
40618,Imran Tahir,2020,7,3,11.5,2,81,4,1/3,20.25,6.85,17.75,0,0
447261,Deepak Chahar,2020,3,3,10.2,2,75,4,4/18,18.75,7.26,15.5,1,0
848499,Khaleel Ahmed,2020,9,3,11.2,0,127,3,1/12,42.33,11.21,22.67,0,0
1070549,Navdeep Kaul,2020,7,4,14.3,0,129,3,2/14,43.0,8.9,29.0,0,0
1361495,Mukesh Krishna,2020,8,7,14.0,0,160,3,3/17,53.33,11.43,28.0,0,0
277912,Trent Boult,2020,5,3,11.4,0,77,3,3/18,25.67,6.6,23.33,0,0
1086001,Rahul Saini,2020,14,4,12.5,0,118,3,1/20,39.33,9.19,25.67,0,0
1485006,Ravi Krishna,2020,13,4,15.3,0,129,3,3/5,43.0,8.32,31.0,0,0
493290,Ravi Malik,2020,5,4,14.5,0,170,3,2/22,56.67,11.46,29.67,0,0
789399,Nitish Patel,2020,4,4,15.1,0,151,3,2/26,50.33,9.96,30.33,0,0
524903,Umran Tyagi,2020,6,5,11.2,0,109,3,1/18,36.33,9.62,22.67,0,0
127560,Washington Kaul,2020,5,3,9.5,0,83,3,3/27,27.67,8.44,19.67,0,0
786171,Ravi Sharma,2020,4,4,11.3,0,112,2,1/24,56.0,9.74,34.5,0,0
140804,Irfan Krishna,2020,4,3,9.5,0,100,2,2/21,50.0,10.17,29.5,0,0
1208000,Mayank Unadkat,2020,14,3,10.1,0,102,2,2/14,51.0,10.03,30.5,0,0
1122417,Washington Tyagi,2020,9,6,13.1,0,127,2,2/21,63.5,9.65,39.5,0,0
31820,Ashish Nehra,2020,11,2,5.2,0,35,2,2/13,17.5,6.56,16.0,0,0
1333782,Krunal Patel,2020,17,2,6.1,0,64,2,2/19,32.0,10.38,18.5,0,0
845013,Kartik Kaul,2020,6,2,7.3,0,86,2,1/2,43.0,11.47,22.5,0,0
680149,Siddarth Pandey,2020,11,2,7.3,0,67,2,1/16,33.5,8.93,22.5,0,0
549015,Tushar Pandey,2020,6,2,7.4,0,63,2,2/8,31.5,8.22,23.0,0,0
