season,batter,matches,runs,balls,fours,sixes,strike_rate
2017,MN Samuels,4,29,31,1,2,93.55
2017,MP Stoinis,3,17,24,1,0,70.83
2017,MS Dhoni,15,290,250,15,16,116.0
2017,Mandeep Singh,9,176,167,18,4,105.39
2017,Mohammad Nabi,1,2,3,0,0,66.67
2017,Mohammed Shami,6,36,24,4,2,150.0
2017,N Rana,11,324,252,22,17,128.57
2017,NM Coulter-Nile,3,14,12,0,2,116.67
2017,NV Ojha,5,79,65,2,3,121.54
2017,P Kumar,2,8,9,0,0,88.89
2017,P Negi,9,134,103,10,6,130.1
2017,PA Patel,15,372,276,48,7,134.78
2017,PJ Cummins,7,71,47,4,4,151.06
2017,PJ Sangwan,3,2,4,0,0,50.0
2017,PP Chawla,1,2,6,0,0,33.33
2017,R Bhatia,1,16,17,0,1,94.12
2017,R Tewatia,2,19,11,4,0,172.73
2017,RA Jadeja,10,158,113,13,4,139.82
2017,RA Tripathi,14,391,267,43,17,146.44
2017,RD Chahar,1,3,2,0,0,150.0
2017,RG Sharma,15,266,228,25,7,116.67
2017,RR Pant,13,309,184,25,20,167.93
2017,RV Uthappa,13,388,235,36,21,165.11
2017,Rashid Khan,3,11,9,0,1,122.22
2017,S Aravind,6,32,40,2,0,80.0
2017,S Badree,5,13,23,0,0,56.52
2017,S Dhawan,13,417,329,49,7,126.75
2017,S Kaul,1,0,2,0,0,0.0
2017,S Nadeem,2,2,7,0,0,28.57
2017,SA Yadav,7,105,88,8,3,119.32
2017,SE Marsh,8,264,192,36,5,137.5
2017,SK Raina,13,374,253,35,13,147.83
2017,SL Malinga,2,7,3,0,1,233.33
2017,SN Thakur,3,0,3,0,0,0.0
2017,SP Jackson,3,38,31,5,0,122.58
2017,SP Narine,14,224,130,34,10,172.31
2017,SPD Smith,15,472,387,38,12,121.96
2017,SR Watson,6,47,54,2,1,87.04
2017,SS Iyer,12,338,242,36,10,139.67
2017,SS Tiwary,1,52,43,9,0,120.93
2017,STR Binny,6,62,58,5,3,106.9
2017,SV Samson,13,373,261,31,19,142.91
2017,SW Billings,5,113,84,18,0,134.52
2017,Sachin Baby,3,15,15,2,0,100.0
2017,Sandeep Sharma,2,7,5,0,0,140.0
2017,Shakib Al Hasan,1,1,1,0,0,100.0
2017,Swapnil Singh,2,12,19,0,0,63.16
2017,TA Boult,1,5,8,0,0,62.5
2017,TG Southee,1,7,3,0,1,233.33
2017,TM Head,7,151,108,9,6,139.81
2017,TS Mills,2,8,8,0,1,100.0
2017,UT Yadav,4,10,13,0,0,76.92
2017,V Kohli,10,308,252,23,11,122.22
2017,V Shankar,3,86,63,11,1,136.51
2017,VR Aaron,2,4,10,0,0,40.0
2017,Vishnu Vinod,2,10,21,1,0,47.62
2017,WP Saha,11,234,186,20,8,125.81
2017,Washington Sundar,5,9,12,0,0,75.0
2017,YK Pathan,11,143,115,9,6,124.35
2017,YS Chahal,6,13,26,0,0,50.0
2017,Yuvraj Singh,10,243,165,29,8,147.27
2017,Z Khan,2,3,12,0,0,25.0
2007/08,A Chopra,5,42,52,5,0,80.77
2007/08,A Kumble,4,13,17,1,0,76.47
2007/08,A Mishra,3,37,42,3,0,88.1
2007/08,A Mukund,1,0,1,0,0,0.0
2007/08,A Nehra,3,3,12,0,0,25.0
2007/08,A Symonds,3,161,104,15,9,154.81
2007/08,AA Noffke,1,9,10,1,0,90.0
2007/08,AB Agarkar,6,54,45,5,2,120.0
2007/08,AB Dinda,2,2,4,0,0,50.0
2007/08,AB de Villiers,6,95,98,5,1,96.94
2007/08,AC Gilchrist,14,436,314,51,19,138.85
2007/08,AD Mascarenhas,1,9,8,0,1,112.5
2007/08,AM Nayar,10,206,137,16,9,150.36
2007/08,AM Rahane,2,4,17,1,0,23.53
