season,bowler,matches,balls,runs_conceded,wickets,dot_balls,fours_conceded,sixes_conceded,overs,economy,dot_ball_pct
2013,AC Gilchrist,1,1,0,1,1,0,0,0.17,0.0,100.0
2013,AD Mascarenhas,1,24,25,0,7,2,0,4.0,6.25,29.17
2013,AD Mathews,9,162,201,6,45,18,3,27.0,7.44,27.78
2013,AD Russell,3,42,66,0,10,5,3,7.0,9.43,23.81
2013,AG Murtaza,3,60,92,3,17,7,6,10.0,9.2,28.33
2013,AJ Finch,3,24,49,1,5,3,4,4.0,12.25,20.83
2013,AM Nayar,3,48,56,2,13,4,0,8.0,7.0,27.08
2013,AN Ahmed,2,42,45,3,21,5,1,7.0,6.43,50.0
2013,AS Rajpoot,2,24,34,1,8,5,1,4.0,8.5,33.33
2013,Anand Rajan,2,48,39,2,24,2,1,8.0,4.88,50.0
2013,Ankit Sharma,1,12,17,0,5,2,0,2.0,8.5,41.67
2013,Azhar Mahmood,11,263,326,16,99,30,12,43.83,7.44,37.64
2013,B Kumar,15,318,328,10,151,41,5,53.0,6.19,47.48
2013,B Laughlin,2,42,68,1,9,7,2,7.0,9.71,21.43
2013,B Lee,3,72,83,4,34,11,2,12.0,6.92,47.22
2013,BA Bhatt,2,30,31,1,12,4,0,5.0,6.2,40.0
2013,BAW Mendis,3,72,78,2,29,7,2,12.0,6.5,40.28
2013,BJ Hodge,1,6,3,0,3,0,0,1.0,3.0,50.0
2013,BJ Rohrer,1,6,11,0,1,2,0,1.0,11.0,16.67
2013,BMAJ Mendis,2,30,36,1,11,2,2,5.0,7.2,36.67
2013,Bipul Sharma,1,24,21,1,11,1,1,4.0,5.25,45.83
2013,CH Gayle,4,24,39,3,10,5,2,4.0,9.75,41.67
2013,CH Morris,16,300,391,17,113,39,12,50.0,7.82,37.67
2013,CL White,2,12,16,1,5,1,1,2.0,8.0,41.67
2013,DJ Bravo,18,375,480,34,135,41,18,62.5,7.68,36.0
2013,DJ Hussey,4,66,89,0,19,7,4,11.0,8.09,28.79
2013,DJG Sammy,9,134,163,11,50,14,5,22.33,7.3,37.31
2013,DP Nannes,5,119,146,5,50,16,4,19.83,7.36,42.02
2013,DR Smith,3,30,57,2,7,7,2,5.0,11.4,23.33
2013,DS Kulkarni,6,112,142,8,53,15,6,18.67,7.61,47.32
2013,DT Christian,2,36,53,0,14,3,4,6.0,8.83,38.89
2013,DW Steyn,16,389,343,19,201,34,7,64.83,5.29,51.67
2013,GB Hogg,1,20,29,0,5,1,2,3.33,8.7,25.0
2013,GH Vihari,5,36,37,1,17,4,1,6.0,6.17,47.22
2013,GJ Maxwell,2,12,23,0,2,1,2,2.0,11.5,16.67
2013,Harbhajan Singh,19,420,442,25,163,29,15,70.0,6.31,38.81
2013,Harmeet Singh,4,92,117,7,39,10,6,15.33,7.63,42.39
2013,I Sharma,15,334,425,15,147,45,16,55.67,7.63,44.01
2013,IC Pandey,2,24,49,1,7,10,0,4.0,12.25,29.17
2013,IK Pathan,15,308,374,11,134,49,8,51.33,7.29,43.51
2013,Iqbal Abdulla,5,113,142,7,41,8,8,18.83,7.54,36.28
2013,J Botha,6,100,107,5,37,8,3,16.67,6.42,37.0
2013,J Syed Mohammad,4,60,89,4,10,8,2,10.0,8.9,16.67
2013,JA Morkel,7,144,153,8,59,16,4,24.0,6.38,40.97
2013,JD Unadkat,13,294,365,13,102,40,7,49.0,7.45,34.69
2013,JDP Oram,1,24,20,0,11,3,0,4.0,5.0,45.83
2013,JH Kallis,15,318,383,19,112,36,12,53.0,7.23,35.22
2013,JJ Bumrah,2,42,67,3,16,10,2,7.0,9.57,38.1
2013,JO Holder,6,120,163,4,47,17,6,20.0,8.15,39.17
2013,JP Faulkner,16,379,411,33,161,41,9,63.17,6.51,42.48
2013,K Upadhyay,2,30,46,0,10,6,1,5.0,9.2,33.33
2013,KA Pollard,14,186,281,10,60,25,13,31.0,9.06,32.26
2013,KK Cooper,14,324,424,22,98,37,11,54.0,7.85,30.25
2013,KV Sharma,12,191,215,11,80,13,11,31.83,6.75,41.88
2013,KW Richardson,3,71,99,2,28,6,7,11.83,8.37,39.44
2013,L Balaji,13,300,375,13,113,34,14,50.0,7.5,37.67
2013,LJ Wright,5,59,96,2,12,4,7,9.83,9.76,20.34
2013,LR Shukla,2,18,22,1,7,3,0,3.0,7.33,38.89
2013,M Kartik,11,234,275,11,71,18,7,39.0,7.05,30.34
2013,M Morkel,10,240,328,8,91,33,10,40.0,8.2,37.92
2013,M Muralitharan,6,138,174,3,42,14,8,23.0,7.57,30.43
2013,MC Henriques,8,127,180,8,50,22,6,21.17,8.5,39.37
2013,MG Johnson,17,384,436,24,188,59,9,64.0,6.81,48.96
2013,MG Neser,1,24,61,0,5,6,4,4.0,15.25,20.83
2013,MM Patel,4,90,136,3,32,18,3,15.0,9.07,35.56
2013,MM Sharma,15,304,319,21,161,44,7,50.67,6.3,52.96
2013,MN Samuels,1,24,33,1,8,3,1,4.0,8.25,33.33
2013,MR Marsh,6,92,151,6,29,10,11,15.33,9.85,31.52
2013,MS Gony,8,168,249,7,62,27,12,28.0,8.89,36.9
2013,Mohammed Shami,3,54,71,1,21,9,2,9.0,7.89,38.89
2013,NLTC Perera,15,334,446,18,123,51,13,55.67,8.01,36.83
2013,NM Coulter-Nile,1,24,28,1,11,5,0,4.0,7.0,45.83
2013,P Awana,14,324,402,16,133,44,11,54.0,7.44,41.05
2013,P Kumar,15,338,355,13,155,34,12,56.33,6.3,45.86
2013,P Negi,1,24,26,0,3,1,0,4.0,6.5,12.5
2013,P Suyal,1,18,20,1,9,2,1,3.0,6.67,50.0
2013,PJ Sangwan,2,24,48,0,7,5,3,4.0,12.0,29.17
2013,PP Chawla,16,350,416,11,117,33,12,58.33,7.13,33.43
2013,PP Ojha,15,314,373,18,108,27,15,52.33,7.13,34.39
2013,PV Tambe,3,66,84,1,20,10,1,11.0,7.64,30.3
2013,Parvez Rasool,2,30,28,1,12,3,0,5.0,5.6,40.0
2013,R Ashwin,18,348,384,16,121,20,17,58.0,6.62,34.77
2013,R Bhatia,15,263,327,11,59,23,8,43.83,7.46,22.43
2013,R Dhawan,5,90,104,2,34,10,2,15.0,6.93,37.78
2013,R McLaren,2,42,86,4,17,12,5,7.0,12.29,40.48
2013,R Rampaul,10,232,263,15,112,21,13,38.67,6.8,48.28
2013,R Sathish,3,24,51,1,1,5,2,4.0,12.75,4.17
2013,R Sharma,10,222,259,7,73,20,6,37.0,7.0,32.88
2013,R Shukla,3,48,74,4,15,10,1,8.0,9.25,31.25
2013,R Vinay Kumar,16,367,503,27,124,48,15,61.17,8.22,33.79
2013,RA Jadeja,15,259,320,15,95,18,17,43.17,7.41,36.68
2013,RE van der Merwe,3,66,70,4,25,5,2,11.0,6.36,37.88
2013,RG Sharma,2,8,5,0,3,0,0,1.33,3.75,37.5
2013,RJ Harris,3,72,70,1,40,13,0,12.0,5.83,55.56
2013,RN ten Doeschate,3,18,24,0,4,1,1,3.0,8.0,22.22
2013,RP Singh,11,239,323,14,88,35,9,39.83,8.11,36.82
2013,RV Gomez,1,6,5,1,4,1,0,1.0,5.0,66.67
2013,S Badree,1,24,33,0,7,3,1,4.0,8.25,29.17
2013,S Kaul,6,131,164,5,44,17,4,21.83,7.51,33.59
2013,S Ladda,1,12,18,1,3,1,1,2.0,9.0,25.0
2013,S Nadeem,12,264,255,9,95,16,6,44.0,5.8,35.98
2013,S Narwal,1,12,15,0,6,3,0,2.0,7.5,50.0
2013,S Sreesanth,7,130,156,6,67,20,6,21.67,7.2,51.54
2013,SK Raina,2,12,23,1,2,1,2,2.0,11.5,16.67
2013,SK Trivedi,17,359,400,12,122,32,7,59.83,6.69,33.98
2013,SL Malinga,17,392,453,23,147,52,9,65.33,6.93,37.5
2013,SMSM Senanayake,8,192,206,9,73,17,5,32.0,6.44,38.02
2013,SP Narine,16,384,347,26,180,28,8,64.0,5.42,46.88
2013,SR Watson,13,250,292,16,101,31,8,41.67,7.01,40.4
2013,STR Binny,14,144,157,7,57,11,5,24.0,6.54,39.58
2013,SW Tait,3,60,84,1,23,13,1,10.0,8.4,38.33
2013,Sandeep Sharma,4,96,117,8,41,14,4,16.0,7.31,42.71
2013,TL Suman,1,12,15,1,3,0,1,2.0,7.5,25.0
2013,TM Dilshan,1,6,10,0,0,1,0,1.0,10.0,0.0
2013,UT Yadav,16,353,503,20,127,58,15,58.83,8.55,35.98
2013,V Sehwag,1,6,9,0,0,1,0,1.0,9.0,0.0
2013,VS Malik,3,60,58,2,30,8,0,10.0,5.8,50.0
2013,WD Parnell,4,89,121,7,33,16,3,14.83,8.16,37.08
2013,YK Pathan,5,54,72,1,14,2,4,9.0,8.0,25.93
2013,YS Chahal,1,24,34,0,8,3,1,4.0,8.5,33.33
2013,Yuvraj Singh,10,132,151,6,39,11,3,22.0,6.86,29.55
2013,Z Khan,2,36,45,5,18,5,2,6.0,7.5,50.0
2014,A Mishra,10,225,335,8,66,17,21,37.5,8.93,29.33
2014,A Nehra,4,90,139,8,30,16,6,15.0,9.27,33.33
2014,AB Dinda,9,186,257,5,64,22,9,31.0,8.29,34.41
2014,AD Russell,2,30,51,2,6,5,2,5.0,10.2,20.0
2014,AN Ahmed,4,86,110,3,25,10,3,14.33,7.67,29.07
2014,AR Patel,17,396,394,19,157,34,9,66.0,5.97,39.65
2014,Ankit Sharma,2,48,43,4,22,1,2,8.0,5.38,45.83
2014,B Kumar,14,319,346,21,152,42,8,53.17,6.51,47.65
2014,BCJ Cutting,1,24,31,2,9,5,0,4.0,7.75,37.5
2014,BE Hendricks,3,72,119,4,25,10,6,12.0,9.92,34.72
2014,BW Hilfenhaus,8,168,239,9,70,25,12,28.0,8.54,41.67
2014,CJ Anderson,9,108,177,4,35,26,5,18.0,9.83,32.41
2014,DJ Hussey,1,17,36,2,5,2,3,2.83,12.71,29.41
2014,DJG Sammy,8,84,153,3,20,16,7,14.0,10.93,23.81
2014,DR Smith,5,60,93,4,15,8,4,10.0,9.3,25.0
2014,DS Kulkarni,8,162,210,6,70,19,11,27.0,7.78,43.21
2014,DW Steyn,14,336,425,12,145,46,16,56.0,7.59,43.15
2014,GJ Maxwell,7,66,127,1,14,8,9,11.0,11.55,21.21
2014,HV Patel,3,66,107,4,22,9,6,11.0,9.73,33.33
2014,Harbhajan Singh,14,330,350,14,138,25,12,55.0,6.36,41.82
2014,I Sharma,3,66,99,3,26,7,6,11.0,9.0,39.39
2014,IC Pandey,12,252,315,7,112,40,9,42.0,7.5,44.44
2014,IK Pathan,10,142,203,6,41,15,11,23.67,8.58,28.87
2014,Imran Tahir,6,125,164,11,38,13,6,20.83,7.87,30.4
2014,Iqbal Abdulla,1,12,17,0,2,2,0,2.0,8.5,16.67
2014,JA Morkel,6,96,117,4,40,19,0,16.0,7.31,41.67
2014,JD Unadkat,9,187,268,10,59,22,12,31.17,8.6,31.55
2014,JDS Neesham,4,54,88,1,14,9,4,9.0,9.78,25.93
2014,JH Kallis,8,132,184,4,39,20,5,22.0,8.36,29.55
2014,JJ Bumrah,11,238,292,6,92,32,8,39.67,7.36,38.66
2014,JO Holder,1,18,33,1,6,2,2,3.0,11.0,33.33
2014,JP Duminy,11,198,230,3,60,14,8,33.0,6.97,30.3
2014,JP Faulkner,13,264,410,17,72,31,22,44.0,9.32,27.27
2014,JW Hastings,1,18,28,1,9,6,0,3.0,9.33,50.0
2014,K Santokie,2,48,87,3,15,6,6,8.0,10.88,31.25
2014,KA Pollard,12,150,252,3,33,23,10,25.0,10.08,22.0
2014,KK Cooper,5,108,132,4,34,10,5,18.0,7.33,31.48
2014,KV Sharma,14,304,373,17,114,23,21,50.67,7.36,37.5
2014,KW Richardson,7,162,201,10,62,19,7,27.0,7.44,38.27
2014,Karanveer Singh,5,120,158,12,42,9,9,20.0,7.9,35.0
2014,L Balaji,9,204,292,12,72,29,12,34.0,8.59,35.29
2014,LMP Simmons,1,18,34,1,2,2,2,3.0,11.33,11.11
2014,LR Shukla,5,56,81,1,22,8,4,9.33,8.68,39.29
2014,M Kartik,2,48,90,2,10,7,4,8.0,11.25,20.83
2014,M Morkel,12,288,340,13,148,42,11,48.0,7.08,51.39
2014,M Muralitharan,5,96,121,4,36,7,7,16.0,7.56,37.5
2014,M Vijay,1,6,13,0,2,3,0,1.0,13.0,33.33
2014,M de Lange,1,24,30,2,7,4,0,4.0,7.5,29.17
2014,MA Starc,14,322,381,17,127,45,6,53.67,7.1,39.44
2014,MC Henriques,4,60,93,4,20,12,3,10.0,9.3,33.33
2014,MG Johnson,14,321,425,17,135,44,16,53.5,7.94,42.06
2014,MK Tiwary,1,12,28,0,3,1,3,2.0,14.0,25.0
2014,MM Sharma,16,323,451,26,118,50,14,53.83,8.38,36.53
2014,Mohammed Shami,12,264,348,10,102,37,13,44.0,7.91,38.64
2014,NM Coulter-Nile,1,24,25,2,12,4,0,4.0,6.25,50.0
2014,P Awana,7,141,240,9,48,30,9,23.5,10.21,34.04
2014,P Kumar,3,72,77,4,33,7,3,12.0,6.42,45.83
2014,P Negi,2,42,74,1,8,5,4,7.0,10.57,19.05
2014,P Suyal,1,18,32,1,8,4,2,3.0,10.67,44.44
2014,PJ Cummins,1,24,29,2,12,2,2,4.0,7.25,50.0
2014,PP Chawla,11,237,302,14,79,21,12,39.5,7.65,33.33
2014,PP Ojha,12,276,366,5,100,20,22,46.0,7.96,36.23
2014,PV Tambe,13,294,342,15,89,26,9,49.0,6.98,30.27
2014,Parvez Rasool,3,54,80,1,14,3,6,9.0,8.89,25.93
2014,R Ashwin,16,359,414,17,130,21,21,59.83,6.92,36.21
2014,R Bhatia,12,228,279,13,56,15,9,38.0,7.34,24.56
2014,R Dhawan,13,284,346,15,85,25,11,47.33,7.31,29.93
2014,R Rampaul,2,36,36,2,18,4,1,6.0,6.0,50.0
2014,R Sharma,2,36,65,1,9,3,5,6.0,10.83,25.0
2014,R Shukla,3,54,94,3,18,7,7,9.0,10.44,33.33
2014,R Tewatia,3,54,58,3,21,3,3,9.0,6.44,38.89
2014,R Vinay Kumar,9,192,279,10,56,26,9,32.0,8.72,29.17
2014,RA Jadeja,16,326,436,20,102,26,21,54.33,8.02,31.29
2014,RG Sharma,2,18,26,1,4,2,1,3.0,8.67,22.22
2014,RN ten Doeschate,4,30,35,1,13,2,2,5.0,7.0,43.33
2014,S Badree,4,84,90,2,40,7,5,14.0,6.43,47.62
2014,S Gopal,4,84,112,6,30,7,5,14.0,8.0,35.71
2014,S Kaul,5,78,122,2,24,12,5,13.0,9.38,30.77
2014,S Nadeem,11,228,303,9,66,16,14,38.0,7.97,28.95
2014,S Rana,2,12,16,0,3,2,0,2.0,8.0,25.0
2014,SA Yadav,1,6,8,0,2,1,0,1.0,8.0,33.33
2014,SB Jakati,1,22,41,0,4,2,3,3.67,11.18,18.18
2014,SK Raina,8,108,133,1,34,9,5,18.0,7.39,31.48
2014,SL Malinga,10,235,244,17,99,22,6,39.17,6.23,42.13
2014,SP Narine,16,390,416,22,157,29,13,65.0,6.4,40.26
2014,SR Watson,9,126,157,7,57,21,5,21.0,7.48,45.24
2014,STR Binny,8,54,64,4,18,6,1,9.0,7.11,33.33
2014,Sandeep Sharma,11,241,340,19,109,40,14,40.17,8.46,45.23
2014,Shakib Al Hasan,13,300,326,15,113,20,13,50.0,6.52,37.67
2014,Shivam Sharma,4,96,121,3,34,4,8,16.0,7.56,35.42
2014,TG Southee,3,60,73,0,25,7,2,10.0,7.3,41.67
2014,UT Yadav,12,270,352,12,95,40,8,45.0,7.82,35.19
2014,V Shankar,1,6,19,0,1,1,2,1.0,19.0,16.67
2014,VR Aaron,10,220,278,16,90,27,12,36.67,7.58,40.91
2014,VS Malik,1,18,28,1,7,4,1,3.0,9.33,38.89
2014,WD Parnell,8,181,214,7,82,29,5,30.17,7.09,45.3
2014,Y Venugopal Rao,2,12,16,0,3,2,0,2.0,8.0,25.0
2014,YK Pathan,1,6,10,0,1,1,0,1.0,10.0,16.67
2014,YS Chahal,14,330,380,12,115,16,19,55.0,6.91,34.85
2014,Yuvraj Singh,10,136,183,6,33,9,9,22.67,8.07,24.26
2014,Z Khan,6,134,142,6,56,14,4,22.33,6.36,41.79
2015,A Ashish Reddy,4,36,49,4,9,1,3,6.0,8.17,25.0
2015,A Mishra,12,241,301,9,75,18,11,40.17,7.49,31.12
2015,A Nehra,15,348,420,23,155,46,13,58.0,7.24,44.54
2015,AB Dinda,2,30,59,0,4,5,3,5.0,11.8,13.33
2015,AD Mathews,10,180,241,7,61,29,6,30.0,8.03,33.89
2015,AD Russell,13,244,312,14,94,29,13,40.67,7.67,38.52
2015,AN Ahmed,3,72,120,2,26,8,9,12.0,10.0,36.11
2015,AR Patel,13,256,348,13,75,19,20,42.67,8.16,29.3
2015,Ankit Sharma,4,84,108,3,29,10,3,14.0,7.71,34.52
2015,Anureet Singh,13,286,415,15,100,45,17,47.67,8.71,34.97
2015,Azhar Mahmood,1,18,39,1,5,5,2,3.0,13.0,27.78
2015,B Kumar,14,310,393,19,126,41,14,51.67,7.61,40.65
2015,BB Sran,1,18,29,0,5,4,1,3.0,9.67,27.78
2015,BE Hendricks,4,78,105,7,27,14,1,13.0,8.08,34.62
2015,Bipul Sharma,3,42,50,4,17,1,4,7.0,7.14,40.48
2015,CH Gayle,1,12,14,0,3,0,1,2.0,7.0,25.0
2015,CH Morris,11,258,308,15,115,33,11,43.0,7.16,44.57
2015,CJ Anderson,2,24,33,1,10,2,2,4.0,8.25,41.67
2015,D Wiese,13,254,344,17,73,37,8,42.33,8.13,28.74
2015,DJ Bravo,15,296,403,28,83,30,17,49.33,8.17,28.04
2015,DJ Hooda,7,91,122,1,25,10,4,15.17,8.04,27.47
2015,DJ Muthuswami,6,84,101,4,44,14,3,14.0,7.21,52.38
2015,DJG Sammy,2,18,25,0,2,3,0,3.0,8.33,11.11
2015,DR Smith,1,12,17,1,4,0,1,2.0,8.5,33.33
2015,DS Kulkarni,11,210,261,13,95,40,4,35.0,7.46,45.24
2015,DW Steyn,6,114,168,3,38,23,3,19.0,8.84,33.33
2015,GB Hogg,6,126,142,10,50,8,9,21.0,6.76,39.68
2015,GJ Maxwell,7,60,93,2,19,4,8,10.0,9.3,31.67
2015,GS Sandhu,2,48,82,1,9,8,2,8.0,10.25,18.75
2015,Gurkeerat Singh,3,54,64,3,19,5,2,9.0,7.11,35.19
2015,HH Pandya,8,102,171,1,29,22,5,17.0,10.06,28.43
2015,HV Patel,14,263,319,19,103,32,11,43.83,7.28,39.16
2015,Harbhajan Singh,15,342,436,19,117,37,15,57.0,7.65,34.21
2015,I Sharma,4,84,154,1,30,16,10,14.0,11.0,35.71
2015,IC Pandey,9,174,204,10,88,26,7,29.0,7.03,50.57
2015,Imran Tahir,10,213,297,15,64,13,18,35.5,8.37,30.05
2015,Iqbal Abdulla,5,114,142,4,46,10,8,19.0,7.47,40.35
2015,J Botha,4,60,79,1,19,4,5,10.0,7.9,31.67
2015,J Suchith,12,234,330,10,70,27,13,39.0,8.46,29.91
2015,J Theron,1,24,38,1,4,4,1,4.0,9.5,16.67
2015,J Yadav,3,42,29,2,21,2,0,7.0,4.14,50.0
2015,JA Morkel,4,72,107,3,22,13,2,12.0,8.92,30.56
2015,JD Unadkat,1,18,30,0,7,1,3,3.0,10.0,38.89
2015,JJ Bumrah,4,90,176,3,24,12,13,15.0,11.73,26.67
2015,JP Duminy,9,102,121,8,33,8,4,17.0,7.12,32.35
2015,JP Faulkner,13,270,415,9,88,41,17,45.0,9.22,32.59
2015,KA Pollard,8,76,115,6,14,10,3,12.67,9.08,18.42
2015,KC Cariappa,1,12,28,1,3,3,2,2.0,14.0,25.0
2015,KV Sharma,14,239,332,11,65,12,22,39.83,8.33,27.2
2015,Karanveer Singh,3,60,112,1,12,7,7,10.0,11.2,20.0
2015,M Morkel,7,168,200,12,76,20,8,28.0,7.14,45.24
2015,M Vijay,2,24,28,0,4,2,0,4.0,7.0,16.67
2015,M de Lange,1,24,24,1,15,4,0,4.0,6.0,62.5
2015,MA Starc,12,258,275,22,105,32,2,43.0,6.4,40.7
2015,MC Henriques,9,150,151,11,57,13,2,25.0,6.04,38.0
2015,MG Johnson,8,194,287,11,82,34,13,32.33,8.88,42.27
2015,MJ McClenaghan,12,282,363,18,118,38,15,47.0,7.72,41.84
2015,MM Sharma,15,324,463,14,109,45,15,54.0,8.57,33.64
2015,NLTC Perera,2,36,54,1,9,7,1,6.0,9.0,25.0
2015,NM Coulter-Nile,11,255,312,16,117,33,13,42.5,7.34,45.88
2015,P Kumar,12,216,315,7,71,29,15,36.0,8.75,32.87
2015,P Negi,10,180,249,7,53,17,12,30.0,8.3,29.44
2015,P Suyal,3,60,88,0,19,10,2,10.0,8.8,31.67
2015,PJ Cummins,3,60,87,1,22,8,5,10.0,8.7,36.67
2015,PP Chawla,13,210,262,12,65,17,11,35.0,7.49,30.95
2015,PP Ojha,1,12,23,0,1,0,2,2.0,11.5,8.33
2015,PV Tambe,10,204,266,7,69,17,12,34.0,7.82,33.82
2015,Parvez Rasool,2,30,31,1,12,2,1,5.0,6.2,40.0
2015,R Ashwin,12,210,209,8,100,12,10,35.0,5.97,47.62
2015,R Bhatia,2,30,46,0,7,2,3,5.0,9.2,23.33
2015,R Dhawan,5,72,103,1,20,11,2,12.0,8.58,27.78
2015,R Tewatia,1,18,31,2,6,2,2,3.0,10.33,33.33
2015,R Vinay Kumar,13,261,363,9,93,40,12,43.5,8.34,35.63
2015,RA Jadeja,14,232,306,9,75,20,16,38.67,7.91,32.33
2015,RG More,2,35,57,1,4,5,1,5.83,9.77,11.43
2015,RN ten Doeschate,1,6,3,1,3,0,0,1.0,3.0,50.0
2015,RS Bopara,7,120,153,8,37,18,3,20.0,7.65,30.83
2015,S Aravind,5,108,130,10,47,15,3,18.0,7.22,43.52
2015,S Gopal,1,13,23,1,2,0,2,2.17,10.62,15.38
2015,S Nadeem,2,42,41,0,21,1,3,7.0,5.86,50.0
2015,SA Abbott,2,30,55,0,6,8,1,5.0,11.0,20.0
2015,SK Raina,5,72,87,3,24,6,4,12.0,7.25,33.33
2015,SL Malinga,15,360,425,26,140,47,9,60.0,7.08,38.89
2015,SN Thakur,1,18,36,1,5,4,2,3.0,12.0,27.78
2015,SP Narine,8,192,230,7,74,17,11,32.0,7.19,38.54
2015,SR Watson,10,174,250,8,62,26,9,29.0,8.62,35.63
2015,STR Binny,10,114,135,8,56,14,6,19.0,7.11,49.12
2015,Sandeep Sharma,13,276,307,13,131,35,9,46.0,6.67,47.46
2015,Shakib Al Hasan,4,84,118,5,34,9,7,14.0,8.43,40.48
2015,Shivam Sharma,1,18,44,1,3,5,2,3.0,14.67,16.67
2015,TA Boult,7,168,222,10,71,28,6,28.0,7.93,42.26
2015,TG Southee,7,168,240,9,66,22,12,28.0,8.57,39.29
2015,UT Yadav,12,252,367,12,92,50,10,42.0,8.74,36.51
2015,V Kohli,2,11,10,1,2,0,0,1.83,5.45,18.18
2015,VR Aaron,5,104,164,4,44,23,7,17.33,9.46,42.31
2015,YK Pathan,5,60,97,2,12,5,7,10.0,9.7,20.0
2015,YS Chahal,14,281,413,24,90,21,28,46.83,8.82,32.03
2015,Yuvraj Singh,6,54,71,1,11,2,4,9.0,7.89,20.37
2015,Z Khan,7,145,145,8,73,19,2,24.17,6.0,50.34
2016,A Ashish Reddy,2,23,39,1,5,4,2,3.83,10.17,21.74
2016,A Mishra,14,276,332,14,93,24,12,46.0,7.22,33.7
2016,A Nehra,8,156,192,11,72,23,7,26.0,7.38,46.15
2016,A Zampa,5,102,110,12,32,4,5,17.0,6.47,31.37
2016,AB Dinda,9,183,222,13,84,29,3,30.5,7.28,45.9
2016,AD Russell,11,195,263,13,77,28,9,32.5,8.09,39.49
2016,AF Milne,1,24,38,1,7,4,2,4.0,9.5,29.17
2016,AR Patel,13,263,357,13,84,25,16,43.83,8.14,31.94
2016,AS Rajpoot,4,66,88,3,18,10,1,11.0,8.0,27.27
2016,Ankit Sharma,3,66,78,1,17,3,3,11.0,7.09,25.76
2016,Anureet Singh,2,36,41,1,12,4,0,6.0,6.83,33.33
2016,B Kumar,17,396,466,24,156,54,8,66.0,7.06,39.39
2016,BB Sran,14,297,398,14,107,38,14,49.5,8.04,36.03
2016,BCJ Cutting,4,67,79,5,23,7,2,11.17,7.07,34.33
2016,Bipul Sharma,6,84,121,5,21,7,7,14.0,8.64,25.0
2016,C Munro,2,12,15,0,5,1,1,2.0,7.5,41.67
2016,CH Gayle,4,60,57,2,21,3,2,10.0,5.7,35.0
2016,CH Morris,12,264,294,16,102,27,7,44.0,6.68,38.64
2016,CJ Jordan,9,168,241,13,49,22,9,28.0,8.61,29.17
2016,CR Brathwaite,8,139,181,9,41,16,5,23.17,7.81,29.5
2016,D Wiese,1,24,46,0,6,7,1,4.0,11.5,25.0
2016,DJ Bravo,15,336,481,19,93,40,16,56.0,8.59,27.68
2016,DJ Hooda,6,78,94,3,21,6,3,13.0,7.23,26.92
2016,DL Chahar,2,30,38,0,13,5,1,5.0,7.6,43.33
2016,DR Smith,8,108,148,8,40,13,7,18.0,8.22,37.04
2016,DS Kulkarni,14,294,361,20,130,41,11,49.0,7.37,44.22
2016,DW Steyn,1,12,16,0,5,2,0,2.0,8.0,41.67
2016,GB Hogg,4,84,108,5,30,11,3,14.0,7.71,35.71
2016,GJ Maxwell,6,48,67,0,15,7,2,8.0,8.38,31.25
2016,Gurkeerat Singh,2,18,21,2,6,0,1,3.0,7.0,33.33
2016,HH Pandya,10,100,147,3,29,11,7,16.67,8.82,29.0
2016,HV Patel,5,84,141,2,28,14,7,14.0,10.07,33.33
2016,Harbhajan Singh,14,294,386,9,83,28,16,49.0,7.88,28.23
2016,I Sharma,4,90,135,3,37,21,4,15.0,9.0,41.11
2016,IK Pathan,3,48,61,0,18,5,2,8.0,7.62,37.5
2016,Imran Tahir,4,96,137,5,25,7,8,16.0,8.56,26.04
2016,Iqbal Abdulla,8,150,208,7,35,18,6,25.0,8.32,23.33
2016,J Suchith,1,12,29,0,0,1,2,2.0,14.5,0.0
2016,J Yadav,5,102,123,2,38,12,3,17.0,7.24,37.25
2016,JA Morkel,2,30,61,3,9,9,2,5.0,12.2,30.0
2016,JD Unadkat,1,18,48,0,5,3,5,3.0,16.0,27.78
2016,JJ Bumrah,14,312,396,18,108,33,13,52.0,7.62,34.62
2016,JO Holder,4,78,98,3,27,10,3,13.0,7.54,34.62
2016,JP Duminy,5,42,54,2,12,6,0,7.0,7.71,28.57
2016,JP Faulkner,7,102,160,2,21,13,5,17.0,9.41,20.59
2016,JW Hastings,2,40,35,2,22,5,0,6.67,5.25,55.0
2016,KA Pollard,4,36,80,0,4,5,6,6.0,13.33,11.11
2016,KC Cariappa,5,102,156,3,35,6,12,17.0,9.18,34.31
2016,KH Pandya,11,187,225,7,53,15,6,31.17,7.22,28.34
2016,KJ Abbott,5,96,170,2,28,24,4,16.0,10.62,29.17
2016,KS Williamson,1,6,7,0,2,1,0,1.0,7.0,33.33
2016,KV Sharma,5,98,169,1,19,11,10,16.33,10.35,19.39
2016,KW Richardson,4,84,130,8,34,10,9,14.0,9.29,40.48
2016,Kuldeep Yadav,3,72,94,7,28,5,6,12.0,7.83,38.89
2016,M Ashwin,10,171,234,7,55,15,12,28.5,8.21,32.16
2016,M Morkel,9,189,264,9,78,28,12,31.5,8.38,41.27
2016,M Vijay,1,6,7,0,2,1,0,1.0,7.0,33.33
2016,MC Henriques,17,312,409,14,89,29,16,52.0,7.87,28.53
2016,MG Johnson,3,66,103,3,21,17,1,11.0,9.36,31.82
2016,MJ McClenaghan,14,320,424,18,128,47,16,53.33,7.95,40.0
2016,MM Sharma,13,267,355,15,93,42,7,44.5,7.98,34.83
